434	1582
435	1583
436	1584
437	1585
438	1586
439	1587
440	1588
441	1589
442	159
443	1590
444	1591
445	1592
446	1593
447	1594
448	1595
449	1596
450	1597
451	1598
452	1599
453	16
454	160
455	1600
456	1601
457	1602
458	1603
459	1604
460	1606
461	1608
462	1609
463	161
464	1612
465	1613
466	1614
467	1615
468	162
469	1625
470	1628
471	1629
472	163
473	1630
474	1632
475	1636
476	1637
477	1639
478	164
479	1640
480	1641
481	1642
482	1643
483	1644
484	1646
485	1647
486	1648
487	1649
488	165
489	1650
490	1651
491	1652
492	1653
493	1654
494	1655
495	1656
496	1658
497	1659
498	166
499	1660
500	1661
501	1663
502	1665
503	1666
504	1667
505	1669
506	167
507	1672
508	1673
509	1674
510	1675
511	1676
512	1677
513	1678
514	1679
515	168
516	1685
517	1687
518	1695
519	1696
520	1698
521	17
522	1700
523	18
524	19
525	2
526	20
527	200
528	203
529	206
530	208
531	21
532	2101
533	2102
534	2103
535	2104
536	2105
537	2106
538	2107
539	2108
540	2109
541	2110
542	2111
543	2112
544	2113
545	2114
546	2115
547	2116
548	2117
549	2118
550	2119
551	2120
552	2121
553	2122
554	2123
555	2124
556	2125
557	2126
558	2127
559	2128
560	2129
561	2130
562	2131
563	2132
564	2133
565	2134
566	2135
567	2136
568	2137
569	2138
570	2139
571	2140
572	2141
573	2142
574	2143
575	2144
576	2145
577	2146
578	2147
579	2148
580	2149
581	215
582	2150
583	2151
584	2152
585	2153
586	2154
587	2155
588	2156
589	2157
590	2158
591	2159
592	2160
593	2161
594	2162
595	2163
596	2164
597	2165
598	2166
599	2167
600	2168
601	2169
602	2170
603	2171
604	2172
605	2173
606	2174
607	2175
608	2176
609	2177
610	2178
611	2179
612	2180
613	2181
614	2182
615	2183
616	2184
617	2185
618	2186
619	2187
620	2188
621	2189
622	2190
623	2191
624	2192
625	2193
626	2194
627	2195
628	2196
629	2197
630	2198
631	2199
632	22
633	2202
634	2203
635	2204
636	2205
637	2206
638	2207
639	2208
640	2209
641	2210
642	2211
643	2212
644	2213
645	2214
646	2215
647	2216
648	2217
649	2218
650	2219
651	2220
652	2221
653	2222
654	2223
655	2224
656	2225
657	2226
658	2227
659	2228
660	2229
661	2230
662	2231
663	2232
664	2233
665	2234
666	2235
667	2236
668	2237
669	2238
670	2239
671	2240
672	2241
673	2242
674	2243
675	2244
676	2245
677	2246
678	2247
679	2248
680	2249
681	225
682	2250
683	2251
684	2252
685	2253
686	2254
687	2255
688	2256
689	2257
690	2258
691	2259
692	2260
693	2261
694	2262
695	2264
696	2266
697	2267
698	2268
699	2269
700	2270
701	2271
702	2272
703	2273
704	2274
705	2275
706	2276
707	2277
708	2278
709	2279
710	2280
711	2281
712	2282
713	2283
714	2284
715	2285
716	2286
717	2287
718	2288
719	2289
720	2290
721	2291
722	2292
723	2293
724	2294
725	2295
726	2296
727	2297
728	2298
729	2299
730	23
731	2300
732	2301
733	2302
734	2303
735	2304
736	2305
737	2306
738	2307
739	2308
740	2309
741	2310
742	2311
743	2312
744	2313
745	2314
746	2315
747	2316
748	2317
749	2318
750	2319
751	2320
752	2321
753	2322
754	2323
755	2324
756	2325
757	2326
758	2327
759	2329
760	2330
761	2331
762	2332
763	2333
764	2334
765	2335
766	2336
767	2337
768	2338
769	2339
770	234
771	2340
772	2342
773	2343
774	2344
775	2345
776	2346
777	2347
778	2348
779	2349
780	235
781	2350
782	2351
783	2352
784	2353
785	2354
786	2355
787	2356
788	2357
789	2358
790	2359
791	236
792	2360
793	2361
794	2362
795	2363
796	2364
797	2365
798	2366
799	2367
800	2368
801	237
802	238
803	239
804	24
805	240
806	241
807	243
808	244
809	246
810	25
811	254
812	255
813	256
814	257
815	258
816	259
817	26
818	260
819	261
820	262
821	263
822	264
823	265
824	266
825	267
826	268
827	269
828	27
829	271
830	272
831	275
832	276
833	277
834	279
835	28
836	280
837	281
838	282
839	285
840	286
841	287
842	288
843	289
844	29
845	290
846	291
847	292
848	293
849	294
850	296
851	297
852	298
853	299
854	3
855	30
856	301
857	302
858	303
859	304
860	305
861	306
862	307
863	308
864	309
865	31
866	310
867	311
868	312
869	313
870	314
871	315
872	316
873	317
874	318
875	319
876	32
877	320
878	321
879	322
880	323
881	324
882	325
883	326
884	327
885	328
886	329
887	33
888	331
889	332
890	333
891	334
892	335
893	336
894	337
895	338
896	339
897	34
898	340
899	341
900	342
901	343
902	344
903	345
904	346
905	347
906	348
907	349
908	35
909	350
910	351
911	352
912	353
913	354
914	355
915	356
916	357
917	358
918	359
919	36
920	360
921	362
922	363
923	364
924	365
925	366
926	367
927	368
928	369
929	37
930	370
931	371
932	372
933	373
934	374
935	375
936	376
937	377
938	378
939	379
940	38
941	380
942	381
943	382
944	383
945	384
946	385
947	386
948	387
949	388
950	389
951	39
952	390
953	391
954	392
955	393
956	394
957	395
958	396
959	397
960	398
961	399
962	4
963	40
964	400
965	401
966	402
967	403
968	404
969	405
970	406
971	407
972	408
973	409
974	41
975	410
976	411
977	412
978	413
979	414
980	415
981	416
982	417
983	418
984	419
985	42
986	420
987	421
988	422
989	423
990	424
991	425
992	426
993	427
994	428
995	429
996	43
997	430
998	431
999	432
1000	433
1001	434
1002	435
1003	436
1004	437
1005	438
1006	439
1007	44
1008	440
1009	441
1010	442
1011	443
1012	444
1013	445
1014	446
1015	447
1016	448
1017	449
1018	45
1019	450
1020	451
1021	452
1022	453
1023	454
1024	455
1025	456
1026	457
1027	458
1028	459
1029	46
1030	460
1031	461
1032	462
1033	463
1034	464
1035	465
1036	466
1037	467
1038	468
1039	469
1040	47
1041	470
1042	471
1043	472
1044	473
1045	474
1046	475
1047	476
1048	477
1049	478
1050	479
1051	48
1052	480
1053	481
1054	482
1055	483
1056	484
1057	485
1058	486
1059	487
1060	488
1061	49
1062	490
1063	491
1064	492
1065	493
1066	494
1067	495
1068	496
1069	497
1070	498
1071	499
1072	5
1073	50
1074	500
1075	501
1076	502
1077	503
1078	504
1079	506
1080	509
1081	51
1082	511
1083	512
1084	513
1085	514
1086	516
1087	517
1088	518
1089	519
1090	52
1091	520
1092	521
1093	522
1094	523
1095	524
1096	526
1097	527
1098	528
1099	529
1100	53
1101	530
1102	531
1103	532
1104	533
1105	534
1106	536
1107	537
1108	538
1109	539
1110	54
1111	540
1112	541
1113	542
1114	543
1115	544
1116	545
1117	546
1118	547
1119	548
1120	549
1121	55
1122	550
1123	551
1124	552
1125	554
1126	555
1127	556
1128	557
1129	558
1130	559
1131	56
1132	560
1133	561
1134	562
1135	563
1136	565
1137	566
1138	567
1139	568
1140	569
1141	57
1142	570
1143	571
1144	572
1145	573
1146	574
1147	575
1148	576
1149	578
1150	579
1151	58
1152	580
1153	581
1154	582
1155	583
1156	584
1157	585
1158	586
1159	587
1160	588
1161	589
1162	59
1163	590
1164	591
1165	592
1166	593
1167	594
1168	595
1169	596
1170	597
1171	598
1172	599
1173	6
1174	60
1175	600
1176	601
1177	602
1178	603
1179	604
1180	605
1181	606
1182	607
1183	608
1184	609
1185	61
1186	611
1187	612
1188	613
1189	614
1190	615
1191	616
1192	617
1193	618
1194	619
1195	62
1196	620
1197	621
1198	623
1199	629
1200	63
1201	630
1202	632
1203	633
1204	634
1205	635
1206	636
1207	637
1208	638
1209	64
1210	640
1211	642
1212	643
1213	644
1214	645
1215	646
1216	647
1217	648
1218	649
1219	65
1220	650
1221	651
1222	652
1223	653
1224	654
1225	655
1226	656
1227	657
1228	658
1229	659
1230	66
1231	660
1232	661
1233	662
1234	663
1235	664
1236	665
1237	666
1238	667
1239	668
1240	669
1241	67
1242	670
1243	671
1244	672
1245	673
1246	674
1247	676
1248	677
1249	678
1250	679
1251	68
1252	680
1253	681
1254	682
1255	683
1256	684
1257	685
1258	686
1259	687
1260	688
1261	689
1262	69
1263	690
1264	691
1265	692
1266	693
1267	694
1268	695
1269	696
1270	697
1271	698
1272	699
1273	7
1274	70
1275	700
1276	701
1277	703
1278	709
1279	71
1280	711
1281	712
1282	713
1283	715
1284	716
1285	719
1286	72
1287	720
1288	721
1289	722
1290	723
1291	724
1292	725
1293	726
1294	727
1295	728
1296	729
1297	73
1298	730
1299	731
1300	732
1301	733
1302	734
1303	735
1304	736
1305	737
1306	738
1307	739
1308	74
1309	740
1310	741
1311	742
1312	743
1313	744
1314	745
1315	746
1316	747
1317	748
1318	749
1319	75
1320	750
1321	751
1322	752
1323	753
1324	754
1325	755
1326	756
1327	757
1328	758
1329	759
1330	76
1331	760
1332	761
1333	762
1334	763
1335	764
1336	765
1337	766
1338	767
1339	768
1340	769
1341	77
1342	770
1343	771
1344	772
1345	773
1346	774
1347	775
1348	776
1349	777
1350	778
1351	779
1352	78
1353	780
1354	781
1355	782
1356	783
1357	784
1358	785
1359	786
1360	787
1361	788
1362	789
1363	79
1364	790
1365	791
1366	792
1367	793
1368	794
1369	795
1370	796
1371	797
1372	798
1373	799
1374	8
1375	80
1376	800
1377	801
1378	802
1379	803
1380	804
1381	805
1382	806
1383	807
1384	808
1385	809
1386	81
1387	810
1388	811
1389	812
1390	813
1391	814
1392	815
1393	816
1394	817
1395	818
1396	819
1397	82
1398	820
1399	821
1400	822
1401	823
1402	824
1403	825
1404	826
1405	827
1406	828
1407	829
1408	83
1409	830
1410	831
1411	832
1412	833
1413	834
1414	835
1415	836
1416	837
1417	838
1418	839
1419	84
1420	840
1421	841
1422	842
1423	843
1424	844
1425	846
1426	848
1427	849
1428	85
1429	850
1430	851
1431	852
1432	855
1433	858
1434	859
1435	86
1436	861
1437	862
1438	865
1439	867
1440	869
1441	87
1442	870
1443	871
1444	872
1445	873
1446	874
1447	875
1448	876
1449	877
1450	878
1451	879
1452	88
1453	880
1454	881
1455	882
1456	883
1457	884
1458	885
1459	886
1460	887
1461	888
1462	889
1463	89
1464	890
1465	891
1466	892
1467	893
1468	894
1469	895
1470	896
1471	897
1472	898
1473	899
1474	9
1475	90
1476	900
1477	901
1478	902
1479	903
1480	904
1481	905
1482	906
1483	907
1484	908
1485	909
1486	91
1487	910
1488	911
1489	912
1490	913
1491	914
1492	915
1493	916
1494	917
1495	918
1496	919
1497	92
1498	920
1499	921
1500	922
1501	923
1502	925
1503	926
1504	927
1505	928
1506	929
1507	93
1508	930
1509	931
1510	932
1511	933
1512	934
1513	935
1514	936
1515	937
1516	938
1517	939
1518	94
1519	940
1520	941
1521	943
1522	944
1523	946
1524	947
1525	948
1526	949
1527	95
1528	950
1529	951
1530	952
1531	953
1532	954
1533	955
1534	956
1535	957
1536	958
1537	959
1538	96
1539	960
1540	961
1541	962
1542	963
1543	964
1544	965
1545	966
1546	967
1547	968
1548	969
1549	97
1550	970
1551	971
1552	972
1553	973
1554	974
1555	975
1556	976
1557	977
1558	978
1559	979
1560	98
1561	980
1562	981
1563	982
1564	983
1565	984
1566	985
1567	986
1568	987
1569	988
1570	989
1571	99
1572	990
1573	991
1574	992
1575	993
1576	994
1577	995
1578	996
1579	997
1580	998
1581	999
